x_mm,y_mm,z_mm,LET_keV_per_um,Dose_GyRBE
6.059600,-82.229000,-220.250000,1.243932,0.508492
6.359600,-82.229000,-220.250000,1.172247,0.511982
6.659600,-82.229000,-220.250000,1.174022,0.508522
6.959600,-82.229000,-220.250000,1.186355,0.509552
7.259600,-82.229000,-220.250000,1.144360,0.515236
7.559600,-82.229000,-220.250000,1.216241,0.508865
7.859600,-82.229000,-220.250000,1.177628,0.512497
8.159600,-82.229000,-220.250000,1.119979,0.503829
8.459600,-82.229000,-220.250000,1.200882,0.510227
-11.640400,-82.529000,-219.950000,1.176863,0.506212
-11.340400,-82.529000,-219.950000,1.198026,0.504472
-11.040400,-82.529000,-219.950000,1.189955,0.507275
-10.740400,-82.529000,-219.950000,1.215521,0.516221
-10.440400,-82.529000,-219.950000,1.185282,0.509829
-10.140400,-82.529000,-219.950000,1.176150,0.516652
-9.840400,-82.529000,-219.950000,1.248608,0.507854
-9.540400,-82.529000,-219.950000,1.184722,0.511762
-9.240400,-82.529000,-219.950000,1.194281,0.512827
-8.940400,-82.529000,-219.950000,1.200276,0.509363
-8.640400,-82.529000,-219.950000,1.195698,0.515326
-8.340400,-82.529000,-219.950000,1.165378,0.512681
-8.040400,-82.529000,-219.950000,1.185728,0.518336
-7.740400,-82.529000,-219.950000,1.169120,0.512882
-7.440400,-82.529000,-219.950000,1.178867,0.512861
-7.140400,-82.529000,-219.950000,1.182658,0.513531
-6.840400,-82.529000,-219.950000,1.217411,0.512938
-6.540400,-82.529000,-219.950000,1.172150,0.515212
-6.240400,-82.529000,-219.950000,1.197664,0.514516
-5.940400,-82.529000,-219.950000,1.200131,0.515467
-5.640400,-82.529000,-219.950000,1.213658,0.510409
-5.340400,-82.529000,-219.950000,1.171547,0.512191
-5.040400,-82.529000,-219.950000,1.164516,0.515456
-4.740400,-82.529000,-219.950000,1.171100,0.512013
-4.440400,-82.529000,-219.950000,1.142783,0.511773
-4.140400,-82.529000,-219.950000,1.191134,0.514140
-3.840400,-82.529000,-219.950000,1.186367,0.515315
-3.540400,-82.529000,-219.950000,1.168093,0.513617
-3.240400,-82.529000,-219.950000,1.191598,0.517099
-2.940400,-82.529000,-219.950000,1.217816,0.518604
-2.640400,-82.529000,-219.950000,1.198856,0.514436
-2.340400,-82.529000,-219.950000,1.222900,0.515757
-2.040400,-82.529000,-219.950000,1.230037,0.514691
-1.740400,-82.529000,-219.950000,1.214408,0.520452
-1.440400,-82.529000,-219.950000,1.163780,0.518637
-1.140400,-82.529000,-219.950000,1.151863,0.512463
-0.840400,-82.529000,-219.950000,1.174881,0.513328
-0.540400,-82.529000,-219.950000,1.212960,0.515989
-0.240400,-82.529000,-219.950000,1.154363,0.510359
0.059600,-82.529000,-219.950000,1.203251,0.515718
0.359600,-82.529000,-219.950000,1.195731,0.518276
0.659600,-82.529000,-219.950000,1.199790,0.513235
0.959600,-82.529000,-219.950000,1.170616,0.515190
1.259600,-82.529000,-219.950000,1.183075,0.514255
1.559600,-82.529000,-219.950000,1.213076,0.514805
1.859600,-82.529000,-219.950000,1.197203,0.516874
2.159600,-82.529000,-219.950000,1.179340,0.515795
2.459600,-82.529000,-219.950000,1.214264,0.515751
2.759600,-82.529000,-219.950000,1.208558,0.515062
3.059600,-82.529000,-219.950000,1.225955,0.511656
3.359600,-82.529000,-219.950000,1.197696,0.517147
3.659600,-82.529000,-219.950000,1.200066,0.517432
3.959600,-82.529000,-219.950000,1.171200,0.510467
4.259600,-82.529000,-219.950000,1.150821,0.513460
4.559600,-82.529000,-219.950000,1.213432,0.516241
4.859600,-82.529000,-219.950000,1.221678,0.511682
5.159600,-82.529000,-219.950000,1.207497,0.514856
5.459600,-82.529000,-219.950000,1.199200,0.510970
5.759600,-82.529000,-219.950000,1.183194,0.513081
6.059600,-82.529000,-219.950000,1.182096,0.509789
6.359600,-82.529000,-219.950000,1.207083,0.513205
6.659600,-82.529000,-219.950000,1.188347,0.510728
6.959600,-82.529000,-219.950000,1.192565,0.513679
-11.640400,-82.229000,-219.950000,1.195388,0.503981
-11.340400,-82.229000,-219.950000,1.220692,0.505129
-11.040400,-82.229000,-219.950000,1.175620,0.506160
-10.740400,-82.229000,-219.950000,1.199892,0.512407
-10.440400,-82.229000,-219.950000,1.175378,0.507477
-10.140400,-82.229000,-219.950000,1.184584,0.513547
-9.840400,-82.229000,-219.950000,1.158634,0.505266
-9.540400,-82.229000,-219.950000,1.204648,0.510730
-9.240400,-82.229000,-219.950000,1.189002,0.510891
-8.940400,-82.229000,-219.950000,1.183102,0.508165
-8.640400,-82.229000,-219.950000,1.208943,0.513457
-8.340400,-82.229000,-219.950000,1.174806,0.509967
-8.040400,-82.229000,-219.950000,1.183614,0.512905
-7.740400,-82.229000,-219.950000,1.162323,0.513909
-7.440400,-82.229000,-219.950000,1.146600,0.511500
-7.140400,-82.229000,-219.950000,1.186448,0.514213
-6.840400,-82.229000,-219.950000,1.230059,0.509390
-6.540400,-82.229000,-219.950000,1.196183,0.514567
-6.240400,-82.229000,-219.950000,1.211483,0.514502
-5.940400,-82.229000,-219.950000,1.199829,0.514052
-5.640400,-82.229000,-219.950000,1.184171,0.506876
-5.340400,-82.229000,-219.950000,1.177149,0.509480
-5.040400,-82.229000,-219.950000,1.158218,0.514405
-4.740400,-82.229000,-219.950000,1.157232,0.510223
-4.440400,-82.229000,-219.950000,1.185262,0.515879
-4.140400,-82.229000,-219.950000,1.210892,0.512373
-3.840400,-82.229000,-219.950000,1.141772,0.513466
-3.540400,-82.229000,-219.950000,1.208261,0.513935
-3.240400,-82.229000,-219.950000,1.203690,0.516042
-2.940400,-82.229000,-219.950000,1.154514,0.514780
-2.640400,-82.229000,-219.950000,1.230682,0.512654
-2.340400,-82.229000,-219.950000,1.168608,0.512544
-2.040400,-82.229000,-219.950000,1.192430,0.512128
-1.740400,-82.229000,-219.950000,1.137475,0.515187
-1.440400,-82.229000,-219.950000,1.170163,0.515741
-1.140400,-82.229000,-219.950000,1.166698,0.511061
-0.840400,-82.229000,-219.950000,1.169148,0.514205
-0.540400,-82.229000,-219.950000,1.211981,0.512980
-0.240400,-82.229000,-219.950000,1.170846,0.510590
0.059600,-82.229000,-219.950000,1.196127,0.513075
0.359600,-82.229000,-219.950000,1.259017,0.515669
0.659600,-82.229000,-219.950000,1.204677,0.510080
0.959600,-82.229000,-219.950000,1.192553,0.512551
1.259600,-82.229000,-219.950000,1.181913,0.513689
1.559600,-82.229000,-219.950000,1.194003,0.509908
1.859600,-82.229000,-219.950000,1.207722,0.513940
2.159600,-82.229000,-219.950000,1.206328,0.517412
2.459600,-82.229000,-219.950000,1.180634,0.511771
2.759600,-82.229000,-219.950000,1.160590,0.509811
3.059600,-82.229000,-219.950000,1.217496,0.510238
3.359600,-82.229000,-219.950000,1.252358,0.516946
3.659600,-82.229000,-219.950000,1.197060,0.519122
3.959600,-82.229000,-219.950000,1.175786,0.510041
4.259600,-82.229000,-219.950000,1.197343,0.514719
4.559600,-82.229000,-219.950000,1.199704,0.515350
4.859600,-82.229000,-219.950000,1.189878,0.509492
5.159600,-82.229000,-219.950000,1.208653,0.512248
5.459600,-82.229000,-219.950000,1.151890,0.510111
5.759600,-82.229000,-219.950000,1.199202,0.511782
6.059600,-82.229000,-219.950000,1.224081,0.508812
6.359600,-82.229000,-219.950000,1.160963,0.510453
6.659600,-82.229000,-219.950000,1.193331,0.507676
6.959600,-82.229000,-219.950000,1.187539,0.507593
7.259600,-82.229000,-219.950000,1.203696,0.514426
-11.640400,-82.529000,-219.650000,1.208319,0.507343
-11.340400,-82.529000,-219.650000,1.235138,0.516297
-11.040400,-82.529000,-219.650000,1.178981,0.510924
-10.740400,-82.529000,-219.650000,1.139956,0.512196
-10.440400,-82.529000,-219.650000,1.172751,0.507360
-10.140400,-82.529000,-219.650000,1.162894,0.512628
-9.840400,-82.529000,-219.650000,1.162424,0.510390
-9.540400,-82.529000,-219.650000,1.194658,0.509787
-9.240400,-82.529000,-219.650000,1.179615,0.516642
-8.940400,-82.529000,-219.650000,1.248715,0.516963
-8.640400,-82.529000,-219.650000,1.222164,0.514457
-8.340400,-82.529000,-219.650000,1.210521,0.515563
-8.040400,-82.529000,-219.650000,1.184773,0.515784
-7.740400,-82.529000,-219.650000,1.208336,0.516017
-7.440400,-82.529000,-219.650000,1.206048,0.512400
-7.140400,-82.529000,-219.650000,1.194530,0.515478
-6.840400,-82.529000,-219.650000,1.190268,0.513065
-6.540400,-82.529000,-219.650000,1.193153,0.514433
-6.240400,-82.529000,-219.650000,1.191861,0.513747
-5.940400,-82.529000,-219.650000,1.193242,0.517785
-5.640400,-82.529000,-219.650000,1.194540,0.516881
-5.340400,-82.529000,-219.650000,1.154484,0.514801
-5.040400,-82.529000,-219.650000,1.185702,0.510195
-4.740400,-82.529000,-219.650000,1.167318,0.509760
-4.440400,-82.529000,-219.650000,1.188225,0.510741
-4.140400,-82.529000,-219.650000,1.188410,0.513047
-3.840400,-82.529000,-219.650000,1.206186,0.513482
-3.540400,-82.529000,-219.650000,1.230039,0.516035
-3.240400,-82.529000,-219.650000,1.241536,0.519403
-2.940400,-82.529000,-219.650000,1.234002,0.515586
-2.640400,-82.529000,-219.650000,1.237007,0.517383
-2.340400,-82.529000,-219.650000,1.192233,0.522017
-2.040400,-82.529000,-219.650000,1.177068,0.511680
-1.740400,-82.529000,-219.650000,1.214430,0.517426
-1.440400,-82.529000,-219.650000,1.214962,0.516966
-1.140400,-82.529000,-219.650000,1.212280,0.516527
-0.840400,-82.529000,-219.650000,1.212852,0.514976
-0.540400,-82.529000,-219.650000,1.197240,0.514318
-0.240400,-82.529000,-219.650000,1.192805,0.515941
0.059600,-82.529000,-219.650000,1.172401,0.512016
0.359600,-82.529000,-219.650000,1.224968,0.508423
0.659600,-82.529000,-219.650000,1.176833,0.514371
0.959600,-82.529000,-219.650000,1.168286,0.515933
1.259600,-82.529000,-219.650000,1.172121,0.512944
1.559600,-82.529000,-219.650000,1.215979,0.512481
1.859600,-82.529000,-219.650000,1.181162,0.512821
2.159600,-82.529000,-219.650000,1.240235,0.518391
2.459600,-82.529000,-219.650000,1.196907,0.524418
2.759600,-82.529000,-219.650000,1.203493,0.513941
3.059600,-82.529000,-219.650000,1.177865,0.513502
3.359600,-82.529000,-219.650000,1.210823,0.516335
3.659600,-82.529000,-219.650000,1.215816,0.511405
3.959600,-82.529000,-219.650000,1.178901,0.511586
4.259600,-82.529000,-219.650000,1.166596,0.508563
4.559600,-82.529000,-219.650000,1.206368,0.513584
4.859600,-82.529000,-219.650000,1.180802,0.512523
5.159600,-82.529000,-219.650000,1.197951,0.514867
5.459600,-82.529000,-219.650000,1.183665,0.517805
5.759600,-82.529000,-219.650000,1.217715,0.518978
6.059600,-82.529000,-219.650000,1.209698,0.512957
6.359600,-82.529000,-219.650000,1.196512,0.511329
-11.640400,-82.229000,-219.650000,1.187052,0.502778
-11.340400,-82.229000,-219.650000,1.155424,0.511967
-11.040400,-82.229000,-219.650000,1.216839,0.507169
-10.740400,-82.229000,-219.650000,1.180587,0.512036
-10.440400,-82.229000,-219.650000,1.171037,0.506034
-10.140400,-82.229000,-219.650000,1.149116,0.511419
-9.840400,-82.229000,-219.650000,1.193855,0.507845
-9.540400,-82.229000,-219.650000,1.181346,0.508933
-9.240400,-82.229000,-219.650000,1.210860,0.514579
-8.940400,-82.229000,-219.650000,1.178509,0.513558
-8.640400,-82.229000,-219.650000,1.213350,0.513452
-8.340400,-82.229000,-219.650000,1.178598,0.516290
-8.040400,-82.229000,-219.650000,1.185269,0.514315
-7.740400,-82.229000,-219.650000,1.162910,0.512775
-7.440400,-82.229000,-219.650000,1.183336,0.509422
-7.140400,-82.229000,-219.650000,1.152200,0.508690
-6.840400,-82.229000,-219.650000,1.229612,0.511474
-6.540400,-82.229000,-219.650000,1.159443,0.510934
-6.240400,-82.229000,-219.650000,1.215178,0.515584
-5.940400,-82.229000,-219.650000,1.205764,0.514908
-5.640400,-82.229000,-219.650000,1.193080,0.514336
-5.340400,-82.229000,-219.650000,1.145072,0.514403
-5.040400,-82.229000,-219.650000,1.156831,0.508443
-4.740400,-82.229000,-219.650000,1.185025,0.509449
-4.440400,-82.229000,-219.650000,1.213148,0.511436
-4.140400,-82.229000,-219.650000,1.179867,0.510510
-3.840400,-82.229000,-219.650000,1.138947,0.510163
-3.540400,-82.229000,-219.650000,1.217041,0.515402
-3.240400,-82.229000,-219.650000,1.193992,0.516856
-2.940400,-82.229000,-219.650000,1.215588,0.514238
-2.640400,-82.229000,-219.650000,1.184364,0.512819
-2.340400,-82.229000,-219.650000,1.196315,0.519896
-2.040400,-82.229000,-219.650000,1.203964,0.511349
-1.740400,-82.229000,-219.650000,1.164297,0.513298
-1.440400,-82.229000,-219.650000,1.197148,0.514731
-1.140400,-82.229000,-219.650000,1.171863,0.513730
-0.840400,-82.229000,-219.650000,1.201749,0.513039
-0.540400,-82.229000,-219.650000,1.236007,0.515363
-0.240400,-82.229000,-219.650000,1.233477,0.517983
0.059600,-82.229000,-219.650000,1.193493,0.510183
0.359600,-82.229000,-219.650000,1.218368,0.507254
0.659600,-82.229000,-219.650000,1.189043,0.512270
0.959600,-82.229000,-219.650000,1.177257,0.515189
1.259600,-82.229000,-219.650000,1.198783,0.509694
1.559600,-82.229000,-219.650000,1.187678,0.511409
1.859600,-82.229000,-219.650000,1.213147,0.509983
2.159600,-82.229000,-219.650000,1.180583,0.515500
2.459600,-82.229000,-219.650000,1.179783,0.519682
2.759600,-82.229000,-219.650000,1.206791,0.514920
3.059600,-82.229000,-219.650000,1.216909,0.515260
3.359600,-82.229000,-219.650000,1.200459,0.513260
3.659600,-82.229000,-219.650000,1.208097,0.510821
3.959600,-82.229000,-219.650000,1.205642,0.512071
4.259600,-82.229000,-219.650000,1.170241,0.507212
4.559600,-82.229000,-219.650000,1.197092,0.509578
4.859600,-82.229000,-219.650000,1.164362,0.511832
5.159600,-82.229000,-219.650000,1.170523,0.512947
5.459600,-82.229000,-219.650000,1.160823,0.511787
5.759600,-82.229000,-219.650000,1.229499,0.515243
6.059600,-82.229000,-219.650000,1.207773,0.510678
6.359600,-82.229000,-219.650000,1.177683,0.509753
6.659600,-82.229000,-219.650000,1.157181,0.513262
-11.640400,-82.529000,-219.350000,1.182811,0.505349
-11.340400,-82.529000,-219.350000,1.174289,0.508829
-11.040400,-82.529000,-219.350000,1.175882,0.511167
-10.740400,-82.529000,-219.350000,1.185454,0.513229
-10.440400,-82.529000,-219.350000,1.160708,0.510701
-10.140400,-82.529000,-219.350000,1.152434,0.515381
-9.840400,-82.529000,-219.350000,1.194048,0.515597
-9.540400,-82.529000,-219.350000,1.188017,0.515577
-9.240400,-82.529000,-219.350000,1.213080,0.517989
-8.940400,-82.529000,-219.350000,1.202631,0.522446
-8.640400,-82.529000,-219.350000,1.196120,0.511615
-8.340400,-82.529000,-219.350000,1.174632,0.510282
-8.040400,-82.529000,-219.350000,1.164005,0.513946
-7.740400,-82.529000,-219.350000,1.150710,0.511645
-7.440400,-82.529000,-219.350000,1.197165,0.513265
-7.140400,-82.529000,-219.350000,1.169517,0.512093
-6.840400,-82.529000,-219.350000,1.178194,0.511878
-6.540400,-82.529000,-219.350000,1.213117,0.513814
-6.240400,-82.529000,-219.350000,1.211926,0.511122
-5.940400,-82.529000,-219.350000,1.197634,0.509743
-5.640400,-82.529000,-219.350000,1.200322,0.511772
-5.340400,-82.529000,-219.350000,1.200176,0.511256
-5.040400,-82.529000,-219.350000,1.168039,0.513786
-4.740400,-82.529000,-219.350000,1.196749,0.516511
-4.440400,-82.529000,-219.350000,1.169455,0.511516
-4.140400,-82.529000,-219.350000,1.168643,0.514303
-3.840400,-82.529000,-219.350000,1.200764,0.518202
-3.540400,-82.529000,-219.350000,1.181459,0.518320
-3.240400,-82.529000,-219.350000,1.200721,0.513836
-2.940400,-82.529000,-219.350000,1.220886,0.516940
-2.640400,-82.529000,-219.350000,1.178765,0.516647
-2.340400,-82.529000,-219.350000,1.170950,0.518549
-2.040400,-82.529000,-219.350000,1.177747,0.513212
-1.740400,-82.529000,-219.350000,1.173918,0.508965
-1.440400,-82.529000,-219.350000,1.217997,0.513152
-1.140400,-82.529000,-219.350000,1.222084,0.515687
-0.840400,-82.529000,-219.350000,1.222217,0.509402
-0.540400,-82.529000,-219.350000,1.215702,0.518067
-0.240400,-82.529000,-219.350000,1.200202,0.514721
0.059600,-82.529000,-219.350000,1.176582,0.516574
0.359600,-82.529000,-219.350000,1.206668,0.513256
0.659600,-82.529000,-219.350000,1.179584,0.510514
0.959600,-82.529000,-219.350000,1.207463,0.515356
1.259600,-82.529000,-219.350000,1.195617,0.519570
1.559600,-82.529000,-219.350000,1.233412,0.518249
1.859600,-82.529000,-219.350000,1.209194,0.519267
2.159600,-82.529000,-219.350000,1.188462,0.512037
2.459600,-82.529000,-219.350000,1.174753,0.513336
2.759600,-82.529000,-219.350000,1.203704,0.514795
3.059600,-82.529000,-219.350000,1.226782,0.512452
3.359600,-82.529000,-219.350000,1.203387,0.516803
3.659600,-82.529000,-219.350000,1.171255,0.513053
3.959600,-82.529000,-219.350000,1.162795,0.513289
4.259600,-82.529000,-219.350000,1.155429,0.512025
4.559600,-82.529000,-219.350000,1.167423,0.510691
4.859600,-82.529000,-219.350000,1.188239,0.515082
5.159600,-82.529000,-219.350000,1.208474,0.513210
5.459600,-82.529000,-219.350000,1.166594,0.515870
5.759600,-82.529000,-219.350000,1.185776,0.516150
-11.640400,-82.229000,-219.350000,1.213924,0.505893
-11.340400,-82.229000,-219.350000,1.193343,0.509445
-11.040400,-82.229000,-219.350000,1.191645,0.508051
-10.740400,-82.229000,-219.350000,1.202528,0.510549
-10.440400,-82.229000,-219.350000,1.155928,0.509582
-10.140400,-82.229000,-219.350000,1.169394,0.512878
-9.840400,-82.229000,-219.350000,1.222345,0.516641
-9.540400,-82.229000,-219.350000,1.169037,0.510285
-9.240400,-82.229000,-219.350000,1.174418,0.514271
-8.940400,-82.229000,-219.350000,1.213648,0.517146
-8.640400,-82.229000,-219.350000,1.178979,0.511554
-8.340400,-82.229000,-219.350000,1.163223,0.507674
-8.040400,-82.229000,-219.350000,1.196647,0.517006
-7.740400,-82.229000,-219.350000,1.172145,0.508131
-7.440400,-82.229000,-219.350000,1.199692,0.510032
-7.140400,-82.229000,-219.350000,1.177985,0.512442
-6.840400,-82.229000,-219.350000,1.172670,0.508936
-6.540400,-82.229000,-219.350000,1.182907,0.513458
-6.240400,-82.229000,-219.350000,1.166425,0.511680
-5.940400,-82.229000,-219.350000,1.173402,0.508604
-5.640400,-82.229000,-219.350000,1.219807,0.510753
-5.340400,-82.229000,-219.350000,1.194639,0.508663
-5.040400,-82.229000,-219.350000,1.178569,0.511328
-4.740400,-82.229000,-219.350000,1.231054,0.513955
-4.440400,-82.229000,-219.350000,1.175629,0.509649
-4.140400,-82.229000,-219.350000,1.150579,0.513562
-3.840400,-82.229000,-219.350000,1.152948,0.516681
-3.540400,-82.229000,-219.350000,1.189507,0.513940
-3.240400,-82.229000,-219.350000,1.165906,0.511934
-2.940400,-82.229000,-219.350000,1.211091,0.517674
-2.640400,-82.229000,-219.350000,1.164625,0.515220
-2.340400,-82.229000,-219.350000,1.181423,0.516043
-2.040400,-82.229000,-219.350000,1.162852,0.510873
-1.740400,-82.229000,-219.350000,1.188815,0.508187
-1.440400,-82.229000,-219.350000,1.182243,0.511739
-1.140400,-82.229000,-219.350000,1.197932,0.512275
-0.840400,-82.229000,-219.350000,1.152929,0.509387
-0.540400,-82.229000,-219.350000,1.178012,0.514197
-0.240400,-82.229000,-219.350000,1.211014,0.514612
0.059600,-82.229000,-219.350000,1.233455,0.512155
0.359600,-82.229000,-219.350000,1.144906,0.509662
0.659600,-82.229000,-219.350000,1.207367,0.513242
0.959600,-82.229000,-219.350000,1.198241,0.511763
1.259600,-82.229000,-219.350000,1.207688,0.517046
1.559600,-82.229000,-219.350000,1.155254,0.508457
1.859600,-82.229000,-219.350000,1.172734,0.515656
2.159600,-82.229000,-219.350000,1.195463,0.508896
2.459600,-82.229000,-219.350000,1.143206,0.511319
2.759600,-82.229000,-219.350000,1.183421,0.511768
3.059600,-82.229000,-219.350000,1.194562,0.510919
3.359600,-82.229000,-219.350000,1.166923,0.513747
3.659600,-82.229000,-219.350000,1.166004,0.512521
3.959600,-82.229000,-219.350000,1.160516,0.514397
4.259600,-82.229000,-219.350000,1.170025,0.509133
4.559600,-82.229000,-219.350000,1.227512,0.511782
4.859600,-82.229000,-219.350000,1.189091,0.514158
5.159600,-82.229000,-219.350000,1.181881,0.512692
5.459600,-82.229000,-219.350000,1.224303,0.511955
5.759600,-82.229000,-219.350000,1.207495,0.514171
-11.640400,-82.529000,-219.050000,1.154717,0.506821
-11.340400,-82.529000,-219.050000,1.147102,0.508337
-11.040400,-82.529000,-219.050000,1.180712,0.506661
-10.740400,-82.529000,-219.050000,1.236261,0.508545
-10.440400,-82.529000,-219.050000,1.172400,0.507793
-10.140400,-82.529000,-219.050000,1.155454,0.506349
-9.840400,-82.529000,-219.050000,1.131371,0.510216
-9.540400,-82.529000,-219.050000,1.188945,0.514484
-9.240400,-82.529000,-219.050000,1.187122,0.511913
-8.940400,-82.529000,-219.050000,1.199564,0.519926
-8.640400,-82.529000,-219.050000,1.250821,0.515636
-8.340400,-82.529000,-219.050000,1.228392,0.516002
-8.040400,-82.529000,-219.050000,1.198010,0.511583
-7.740400,-82.529000,-219.050000,1.171138,0.519421
-7.440400,-82.529000,-219.050000,1.236146,0.522516
-7.140400,-82.529000,-219.050000,1.209331,0.512916
-6.840400,-82.529000,-219.050000,1.202373,0.509764
-6.540400,-82.529000,-219.050000,1.236969,0.521542
-6.240400,-82.529000,-219.050000,1.185224,0.509559
-5.940400,-82.529000,-219.050000,1.195799,0.509667
-5.640400,-82.529000,-219.050000,1.173868,0.511463
-5.340400,-82.529000,-219.050000,1.232714,0.511951
-5.040400,-82.529000,-219.050000,1.205048,0.511782
-4.740400,-82.529000,-219.050000,1.219938,0.513422
-4.440400,-82.529000,-219.050000,1.175438,0.516061
-4.140400,-82.529000,-219.050000,1.183027,0.516811
-3.840400,-82.529000,-219.050000,1.219434,0.508123
-3.540400,-82.529000,-219.050000,1.149526,0.512226
-3.240400,-82.529000,-219.050000,1.193724,0.507640
-2.940400,-82.529000,-219.050000,1.190743,0.518438
-2.640400,-82.529000,-219.050000,1.151774,0.512472
-2.340400,-82.529000,-219.050000,1.200745,0.516502
-2.040400,-82.529000,-219.050000,1.244787,0.515553
-1.740400,-82.529000,-219.050000,1.196141,0.517248
-1.440400,-82.529000,-219.050000,1.160167,0.513416
-1.140400,-82.529000,-219.050000,1.193493,0.513159
-0.840400,-82.529000,-219.050000,1.214249,0.511202
-0.540400,-82.529000,-219.050000,1.232972,0.516364
-0.240400,-82.529000,-219.050000,1.177441,0.508253
0.059600,-82.529000,-219.050000,1.214761,0.513792
0.359600,-82.529000,-219.050000,1.202374,0.512201
0.659600,-82.529000,-219.050000,1.137705,0.510752
0.959600,-82.529000,-219.050000,1.165535,0.509991
1.259600,-82.529000,-219.050000,1.217647,0.516207
1.559600,-82.529000,-219.050000,1.207447,0.516935
1.859600,-82.529000,-219.050000,1.202531,0.512166
2.159600,-82.529000,-219.050000,1.210771,0.510556
2.459600,-82.529000,-219.050000,1.207214,0.519778
2.759600,-82.529000,-219.050000,1.163912,0.513352
3.059600,-82.529000,-219.050000,1.198583,0.516438
3.359600,-82.529000,-219.050000,1.196867,0.510690
3.659600,-82.529000,-219.050000,1.204851,0.513304
3.959600,-82.529000,-219.050000,1.182222,0.514515
4.259600,-82.529000,-219.050000,1.146035,0.509205
4.559600,-82.529000,-219.050000,1.159733,0.507076
4.859600,-82.529000,-219.050000,1.202525,0.510958
5.159600,-82.529000,-219.050000,1.223500,0.513226
-11.640400,-82.229000,-219.050000,1.168770,0.506220
-11.340400,-82.229000,-219.050000,1.149317,0.509474
-11.040400,-82.229000,-219.050000,1.157563,0.507074
-10.740400,-82.229000,-219.050000,1.163745,0.504692
-10.440400,-82.229000,-219.050000,1.202359,0.509680
-10.140400,-82.229000,-219.050000,1.145594,0.504576
-9.840400,-82.229000,-219.050000,1.227867,0.506632
-9.540400,-82.229000,-219.050000,1.184867,0.508472
-9.240400,-82.229000,-219.050000,1.190086,0.509065
-8.940400,-82.229000,-219.050000,1.137638,0.514840
-8.640400,-82.229000,-219.050000,1.176762,0.512839
-8.340400,-82.229000,-219.050000,1.186003,0.509142
-8.040400,-82.229000,-219.050000,1.150516,0.509137
-7.740400,-82.229000,-219.050000,1.217447,0.515812
-7.440400,-82.229000,-219.050000,1.150514,0.519683
-7.140400,-82.229000,-219.050000,1.185798,0.509866
-6.840400,-82.229000,-219.050000,1.154734,0.506619
-6.540400,-82.229000,-219.050000,1.196583,0.519744
-6.240400,-82.229000,-219.050000,1.134468,0.507747
-5.940400,-82.229000,-219.050000,1.150897,0.506772
-5.640400,-82.229000,-219.050000,1.157892,0.507619
-5.340400,-82.229000,-219.050000,1.151459,0.510284
-5.040400,-82.229000,-219.050000,1.169542,0.510538
-4.740400,-82.229000,-219.050000,1.160641,0.511129
-4.440400,-82.229000,-219.050000,1.154387,0.513122
-4.140400,-82.229000,-219.050000,1.192921,0.512642
-3.840400,-82.229000,-219.050000,1.192202,0.507558
-3.540400,-82.229000,-219.050000,1.174280,0.512804
-3.240400,-82.229000,-219.050000,1.154476,0.506965
-2.940400,-82.229000,-219.050000,1.190827,0.516442
-2.640400,-82.229000,-219.050000,1.187298,0.509085
-2.340400,-82.229000,-219.050000,1.172843,0.515985
-2.040400,-82.229000,-219.050000,1.177458,0.512506
-1.740400,-82.229000,-219.050000,1.179462,0.516201
-1.440400,-82.229000,-219.050000,1.244299,0.514037
-1.140400,-82.229000,-219.050000,1.185968,0.508069
-0.840400,-82.229000,-219.050000,1.182523,0.508465
-0.540400,-82.229000,-219.050000,1.225768,0.513841
-0.240400,-82.229000,-219.050000,1.198173,0.506201
0.059600,-82.229000,-219.050000,1.196984,0.512357
0.359600,-82.229000,-219.050000,1.224513,0.509901
0.659600,-82.229000,-219.050000,1.172065,0.511284
0.959600,-82.229000,-219.050000,1.173808,0.509463
1.259600,-82.229000,-219.050000,1.177164,0.513138
1.559600,-82.229000,-219.050000,1.154304,0.509842
1.859600,-82.229000,-219.050000,1.158401,0.509881
2.159600,-82.229000,-219.050000,1.189226,0.507597
2.459600,-82.229000,-219.050000,1.163982,0.515619
2.759600,-82.229000,-219.050000,1.217540,0.514048
3.059600,-82.229000,-219.050000,1.184827,0.512649
3.359600,-82.229000,-219.050000,1.213277,0.512360
3.659600,-82.229000,-219.050000,1.143518,0.508442
3.959600,-82.229000,-219.050000,1.163931,0.510525
4.259600,-82.229000,-219.050000,1.171700,0.509387
4.559600,-82.229000,-219.050000,1.193273,0.508865
4.859600,-82.229000,-219.050000,1.183615,0.507770
5.159600,-82.229000,-219.050000,1.183645,0.509991
5.459600,-82.229000,-219.050000,1.184516,0.510781
-11.640400,-82.529000,-218.750000,1.154944,0.502959
-11.340400,-82.529000,-218.750000,1.165878,0.505375
-11.040400,-82.529000,-218.750000,1.191046,0.505661
-10.740400,-82.529000,-218.750000,1.206347,0.512206
-10.440400,-82.529000,-218.750000,1.144881,0.510188
-10.140400,-82.529000,-218.750000,1.238280,0.512499
-9.840400,-82.529000,-218.750000,1.167080,0.512562
-9.540400,-82.529000,-218.750000,1.187026,0.514183
-9.240400,-82.529000,-218.750000,1.186074,0.514712
-8.940400,-82.529000,-218.750000,1.175787,0.516021
-8.640400,-82.529000,-218.750000,1.211947,0.514093
-8.340400,-82.529000,-218.750000,1.165812,0.512802
-8.040400,-82.529000,-218.750000,1.171800,0.509489
