x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-17.025900,-148.902000,323.350000,1.322329,4.970770
-16.725900,-148.902000,323.350000,1.306856,4.964941
-16.425900,-148.902000,323.350000,1.268339,4.964849
-16.125900,-148.902000,323.350000,1.290720,5.000892
-15.825900,-148.902000,323.350000,1.291808,4.950283
-15.525900,-148.902000,323.350000,1.298077,4.956540
-15.225900,-148.902000,323.350000,1.294679,4.954930
-14.925900,-148.902000,323.350000,1.306508,4.974185
-14.625900,-148.902000,323.350000,1.339974,4.961724
-14.325900,-148.902000,323.350000,1.311342,4.960885
-14.025900,-148.902000,323.350000,1.303567,4.977162
-13.725900,-148.902000,323.350000,1.314477,4.990811
-13.425900,-148.902000,323.350000,1.318510,4.958241
-13.125900,-148.902000,323.350000,1.316086,4.968402
-12.825900,-148.902000,323.350000,1.315312,4.938671
-12.525900,-148.902000,323.350000,1.284677,4.992349
-12.225900,-148.902000,323.350000,1.299638,4.958850
-11.925900,-148.902000,323.350000,1.279669,4.953620
-11.625900,-148.902000,323.350000,1.279195,4.956637
-11.325900,-148.902000,323.350000,1.297186,4.964077
-11.025900,-148.902000,323.350000,1.310967,4.962735
-10.725900,-148.902000,323.350000,1.303268,4.959737
-10.425900,-148.902000,323.350000,1.289111,4.950178
-10.125900,-148.902000,323.350000,1.278303,4.955553
-9.825900,-148.902000,323.350000,1.290189,4.932588
-9.525900,-148.902000,323.350000,1.296456,4.956450
-9.225900,-148.902000,323.350000,1.314386,4.954050
-8.925900,-148.902000,323.350000,1.267953,4.926376
-8.625900,-148.902000,323.350000,1.314997,4.949234
-8.325900,-148.902000,323.350000,1.250024,4.927964
-8.025900,-148.902000,323.350000,1.279886,4.932621
-7.725900,-148.902000,323.350000,1.304473,4.945175
-7.425900,-148.902000,323.350000,1.289080,4.945550
-7.125900,-148.902000,323.350000,1.350338,4.969427
-6.825900,-148.902000,323.350000,1.292691,4.935074
-6.525900,-148.902000,323.350000,1.321090,4.973533
-6.225900,-148.902000,323.350000,1.299284,4.944262
-5.925900,-148.902000,323.350000,1.285008,4.932634
-5.625900,-148.902000,323.350000,1.306126,4.960137
-5.325900,-148.902000,323.350000,1.273548,4.946717
-5.025900,-148.902000,323.350000,1.295671,4.933913
-4.725900,-148.902000,323.350000,1.321005,4.963423
-4.425900,-148.902000,323.350000,1.298329,4.934735
-4.125900,-148.902000,323.350000,1.323700,4.979631
-3.825900,-148.902000,323.350000,1.290730,4.951385
-3.525900,-148.902000,323.350000,1.294882,4.971264
-3.225900,-148.902000,323.350000,1.282581,4.957154
-2.925900,-148.902000,323.350000,1.289093,4.932368
-2.625900,-148.902000,323.350000,1.297912,4.955969
-2.325900,-148.902000,323.350000,1.287953,4.942389
-2.025900,-148.902000,323.350000,1.276273,4.918999
-1.725900,-148.902000,323.350000,1.283884,4.968593
-1.425900,-148.902000,323.350000,1.306607,4.955580
-1.125900,-148.902000,323.350000,1.302928,4.977640
-0.825900,-148.902000,323.350000,1.307097,4.970535
-0.525900,-148.902000,323.350000,1.310462,4.955045
-0.225900,-148.902000,323.350000,1.313389,4.998401
0.074100,-148.902000,323.350000,1.328151,4.982152
0.374100,-148.902000,323.350000,1.314266,4.999489
0.674100,-148.902000,323.350000,1.304757,4.962727
0.974100,-148.902000,323.350000,1.288087,5.001239
1.274100,-148.902000,323.350000,1.334160,4.983412
1.574100,-148.902000,323.350000,1.297373,4.974365
1.874100,-148.902000,323.350000,1.298935,4.986441
2.174100,-148.902000,323.350000,1.294838,4.966917
2.474100,-148.902000,323.350000,1.297602,4.980544
2.774100,-148.902000,323.350000,1.321525,4.968641
3.074100,-148.902000,323.350000,1.300373,4.957928
3.374100,-148.902000,323.350000,1.309617,4.998719
3.674100,-148.902000,323.350000,1.302944,4.994834
3.974100,-148.902000,323.350000,1.302966,4.980118
4.274100,-148.902000,323.350000,1.320995,4.955807
4.574100,-148.902000,323.350000,1.292292,4.943735
4.874100,-148.902000,323.350000,1.307072,4.978370
5.174100,-148.902000,323.350000,1.293759,4.971825
5.474100,-148.902000,323.350000,1.289870,4.969480
5.774100,-148.902000,323.350000,1.291510,5.001280
6.074100,-148.902000,323.350000,1.317880,4.968178
6.374100,-148.902000,323.350000,1.306833,4.965638
6.674100,-148.902000,323.350000,1.308050,4.926793
6.974100,-148.902000,323.350000,1.325693,5.009841
7.274100,-148.902000,323.350000,1.301957,4.988500
7.574100,-148.902000,323.350000,1.282575,4.921241
7.874100,-148.902000,323.350000,1.306730,4.968134
8.174100,-148.902000,323.350000,1.306834,4.981600
8.474100,-148.902000,323.350000,1.313889,4.985881
8.774100,-148.902000,323.350000,1.302135,4.970740
9.074100,-148.902000,323.350000,1.298596,4.951001
9.374100,-148.902000,323.350000,1.287938,4.927348
25.574100,-148.902000,323.350000,1.285754,4.906000
